time_s,phase,x,y,z,vx,vy,vz,speed,wp_x,wp_y,wp_z,v_cmd_x,v_cmd_y,v_cmd_z
25.80,TRACK_WP_5,-1.141206,0.606937,1.420096,-0.662836,-0.961786,-0.088302,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045049
25.82,TRACK_WP_5,-1.147834,0.597319,1.419213,-0.662836,-0.961786,-0.088301,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045048
25.84,TRACK_WP_5,-1.154463,0.587701,1.418330,-0.662836,-0.961786,-0.088300,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045047
25.86,TRACK_WP_5,-1.161091,0.578083,1.417447,-0.662836,-0.961786,-0.088298,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045046
25.88,TRACK_WP_5,-1.167719,0.568465,1.416564,-0.662836,-0.961786,-0.088297,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045046
25.90,TRACK_WP_5,-1.174348,0.558847,1.415681,-0.662836,-0.961786,-0.088296,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045045
25.92,TRACK_WP_5,-1.180976,0.549229,1.414798,-0.662837,-0.961786,-0.088294,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045044
25.94,TRACK_WP_5,-1.187605,0.539611,1.413915,-0.662837,-0.961786,-0.088293,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045044
25.96,TRACK_WP_5,-1.194233,0.529994,1.413032,-0.662837,-0.961787,-0.088291,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045043
25.98,TRACK_WP_5,-1.200861,0.520376,1.412150,-0.662837,-0.961787,-0.088290,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045042
26.00,TRACK_WP_5,-1.207490,0.510758,1.411267,-0.662837,-0.961787,-0.088289,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045041
26.02,TRACK_WP_5,-1.214118,0.501140,1.410384,-0.662837,-0.961787,-0.088287,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045041
26.04,TRACK_WP_5,-1.220746,0.491522,1.409501,-0.662837,-0.961787,-0.088286,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045040
26.06,TRACK_WP_5,-1.227375,0.481904,1.408618,-0.662837,-0.961787,-0.088284,1.171401,-2.800000,-1.800000,1.200000,-0.339517,-0.492645,-0.045039
26.08,TRACK_WP_5,-1.234003,0.472286,1.407735,-0.662837,-0.961787,-0.088283,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492645,-0.045038
26.10,TRACK_WP_5,-1.240631,0.462669,1.406852,-0.662837,-0.961787,-0.088281,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492645,-0.045037
26.12,TRACK_WP_5,-1.247260,0.453051,1.405970,-0.662837,-0.961787,-0.088280,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492645,-0.045037
26.14,TRACK_WP_5,-1.253888,0.443433,1.405087,-0.662837,-0.961787,-0.088278,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492645,-0.045036
26.16,TRACK_WP_5,-1.260517,0.433815,1.404204,-0.662837,-0.961787,-0.088277,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045035
26.18,TRACK_WP_5,-1.267145,0.424197,1.403321,-0.662837,-0.961788,-0.088275,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045034
26.20,TRACK_WP_5,-1.273773,0.414579,1.402439,-0.662837,-0.961788,-0.088274,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045034
26.22,TRACK_WP_5,-1.280402,0.404961,1.401556,-0.662837,-0.961788,-0.088273,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045033
26.24,TRACK_WP_5,-1.287030,0.395343,1.400673,-0.662838,-0.961788,-0.088271,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045032
26.26,TRACK_WP_5,-1.293658,0.385726,1.399790,-0.662838,-0.961788,-0.088270,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045031
26.28,TRACK_WP_5,-1.300287,0.376108,1.398908,-0.662838,-0.961788,-0.088268,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045030
26.30,TRACK_WP_5,-1.306915,0.366490,1.398025,-0.662838,-0.961788,-0.088267,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045030
26.32,TRACK_WP_5,-1.313544,0.356872,1.397142,-0.662838,-0.961788,-0.088265,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045029
26.34,TRACK_WP_5,-1.320172,0.347254,1.396260,-0.662838,-0.961788,-0.088263,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045028
26.36,TRACK_WP_5,-1.326800,0.337636,1.395377,-0.662838,-0.961788,-0.088262,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045027
26.38,TRACK_WP_5,-1.333429,0.328018,1.394494,-0.662838,-0.961788,-0.088260,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045026
26.40,TRACK_WP_5,-1.340057,0.318400,1.393612,-0.662838,-0.961789,-0.088259,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045026
26.42,TRACK_WP_5,-1.346686,0.308782,1.392729,-0.662838,-0.961789,-0.088257,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045025
26.44,TRACK_WP_5,-1.353314,0.299165,1.391847,-0.662838,-0.961789,-0.088256,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045024
26.46,TRACK_WP_5,-1.359942,0.289547,1.390964,-0.662838,-0.961789,-0.088254,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045023
26.48,TRACK_WP_5,-1.366571,0.279929,1.390082,-0.662838,-0.961789,-0.088253,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045022
26.50,TRACK_WP_5,-1.373199,0.270311,1.389199,-0.662838,-0.961789,-0.088251,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045021
26.52,TRACK_WP_5,-1.379827,0.260693,1.388317,-0.662838,-0.961789,-0.088249,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045021
26.54,TRACK_WP_5,-1.386456,0.251075,1.387434,-0.662838,-0.961789,-0.088248,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492646,-0.045020
26.56,TRACK_WP_5,-1.393084,0.241457,1.386552,-0.662839,-0.961789,-0.088246,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492647,-0.045019
26.58,TRACK_WP_5,-1.399713,0.231839,1.385669,-0.662839,-0.961789,-0.088245,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492647,-0.045018
26.60,TRACK_WP_5,-1.406341,0.222221,1.384787,-0.662839,-0.961789,-0.088243,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492647,-0.045017
26.62,TRACK_WP_5,-1.412969,0.212604,1.383904,-0.662839,-0.961790,-0.088241,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492647,-0.045016
26.64,TRACK_WP_5,-1.419598,0.202986,1.383022,-0.662839,-0.961790,-0.088240,1.171401,-2.800000,-1.800000,1.200000,-0.339518,-0.492647,-0.045015
26.66,TRACK_WP_5,-1.426226,0.193368,1.382140,-0.662839,-0.961790,-0.088238,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045015
26.68,TRACK_WP_5,-1.432855,0.183750,1.381257,-0.662839,-0.961790,-0.088236,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045014
26.70,TRACK_WP_5,-1.439483,0.174132,1.380375,-0.662839,-0.961790,-0.088235,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045013
26.72,TRACK_WP_5,-1.446111,0.164514,1.379492,-0.662839,-0.961790,-0.088233,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045012
26.74,TRACK_WP_5,-1.452740,0.154896,1.378610,-0.662839,-0.961790,-0.088231,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045011
26.76,TRACK_WP_5,-1.459368,0.145278,1.377728,-0.662839,-0.961790,-0.088230,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045010
26.78,TRACK_WP_5,-1.465997,0.135660,1.376845,-0.662839,-0.961790,-0.088228,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045009
26.80,TRACK_WP_5,-1.472625,0.126042,1.375963,-0.662839,-0.961791,-0.088226,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045008
26.82,TRACK_WP_5,-1.479253,0.116425,1.375081,-0.662839,-0.961791,-0.088225,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045007
26.84,TRACK_WP_5,-1.485882,0.106807,1.374199,-0.662840,-0.961791,-0.088223,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045006
26.86,TRACK_WP_5,-1.492510,0.097189,1.373317,-0.662840,-0.961791,-0.088221,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045006
26.88,TRACK_WP_5,-1.499138,0.087571,1.372434,-0.662840,-0.961791,-0.088220,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045005
26.90,TRACK_WP_5,-1.505767,0.077953,1.371552,-0.662840,-0.961791,-0.088218,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492647,-0.045004
26.92,TRACK_WP_5,-1.512395,0.068335,1.370670,-0.662840,-0.961791,-0.088216,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.045003
26.94,TRACK_WP_5,-1.519024,0.058717,1.369788,-0.662840,-0.961791,-0.088214,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.045002
26.96,TRACK_WP_5,-1.525652,0.049099,1.368906,-0.662840,-0.961791,-0.088213,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.045001
26.98,TRACK_WP_5,-1.532280,0.039481,1.368024,-0.662840,-0.961791,-0.088211,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.045000
27.00,TRACK_WP_5,-1.538909,0.029863,1.367141,-0.662840,-0.961792,-0.088209,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044999
27.02,TRACK_WP_5,-1.545537,0.020245,1.366259,-0.662840,-0.961792,-0.088207,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044998
27.04,TRACK_WP_5,-1.552166,0.010628,1.365377,-0.662840,-0.961792,-0.088205,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044997
27.06,TRACK_WP_5,-1.558794,0.001010,1.364495,-0.662840,-0.961792,-0.088204,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044996
27.08,TRACK_WP_5,-1.565422,-0.008608,1.363613,-0.662840,-0.961792,-0.088202,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044995
27.10,TRACK_WP_5,-1.572051,-0.018226,1.362731,-0.662840,-0.961792,-0.088200,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044994
27.12,TRACK_WP_5,-1.578679,-0.027844,1.361849,-0.662841,-0.961792,-0.088198,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044993
27.14,TRACK_WP_5,-1.585308,-0.037462,1.360967,-0.662841,-0.961792,-0.088196,1.171401,-2.800000,-1.800000,1.200000,-0.339519,-0.492648,-0.044992
27.16,TRACK_WP_5,-1.591936,-0.047080,1.360085,-0.662841,-0.961792,-0.088194,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492648,-0.044991
27.18,TRACK_WP_5,-1.598565,-0.056698,1.359203,-0.662841,-0.961793,-0.088192,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492648,-0.044990
27.20,TRACK_WP_5,-1.605193,-0.066316,1.358322,-0.662841,-0.961793,-0.088191,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492648,-0.044989
27.22,TRACK_WP_5,-1.611821,-0.075934,1.357440,-0.662841,-0.961793,-0.088189,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492648,-0.044988
27.24,TRACK_WP_5,-1.618450,-0.085552,1.356558,-0.662841,-0.961793,-0.088187,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492648,-0.044987
27.26,TRACK_WP_5,-1.625078,-0.095170,1.355676,-0.662841,-0.961793,-0.088185,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044986
27.28,TRACK_WP_5,-1.631706,-0.104788,1.354794,-0.662841,-0.961793,-0.088183,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044985
27.30,TRACK_WP_5,-1.638335,-0.114405,1.353912,-0.662841,-0.961793,-0.088181,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044984
27.32,TRACK_WP_5,-1.644963,-0.124023,1.353030,-0.662841,-0.961793,-0.088179,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044983
27.34,TRACK_WP_5,-1.651592,-0.133641,1.352149,-0.662841,-0.961793,-0.088177,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044982
27.36,TRACK_WP_5,-1.658220,-0.143259,1.351267,-0.662841,-0.961794,-0.088175,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044981
27.38,TRACK_WP_5,-1.664849,-0.152877,1.350385,-0.662842,-0.961794,-0.088173,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044980
27.40,TRACK_WP_5,-1.671477,-0.162495,1.349503,-0.662842,-0.961794,-0.088171,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044979
27.42,TRACK_WP_5,-1.678105,-0.172113,1.348622,-0.662842,-0.961794,-0.088169,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044978
27.44,TRACK_WP_5,-1.684734,-0.181731,1.347740,-0.662842,-0.961794,-0.088167,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044976
27.46,TRACK_WP_5,-1.691362,-0.191349,1.346858,-0.662842,-0.961794,-0.088165,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044975
27.48,TRACK_WP_5,-1.697991,-0.200967,1.345977,-0.662842,-0.961794,-0.088163,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044974
27.50,TRACK_WP_5,-1.704619,-0.210585,1.345095,-0.662842,-0.961794,-0.088161,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044973
27.52,TRACK_WP_5,-1.711248,-0.220203,1.344213,-0.662842,-0.961795,-0.088159,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044972
27.54,TRACK_WP_5,-1.717876,-0.229821,1.343332,-0.662842,-0.961795,-0.088157,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492649,-0.044971
27.56,TRACK_WP_5,-1.724504,-0.239439,1.342450,-0.662842,-0.961795,-0.088155,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492650,-0.044970
27.58,TRACK_WP_5,-1.731133,-0.249057,1.341569,-0.662842,-0.961795,-0.088153,1.171401,-2.800000,-1.800000,1.200000,-0.339520,-0.492650,-0.044969
27.60,TRACK_WP_5,-1.737761,-0.258675,1.340687,-0.662843,-0.961795,-0.088151,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044967
27.62,TRACK_WP_5,-1.744390,-0.268293,1.339806,-0.662843,-0.961795,-0.088148,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044966
27.64,TRACK_WP_5,-1.751018,-0.277911,1.338924,-0.662843,-0.961795,-0.088146,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044965
27.66,TRACK_WP_5,-1.757647,-0.287528,1.338043,-0.662843,-0.961796,-0.088144,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044964
27.68,TRACK_WP_5,-1.764275,-0.297146,1.337161,-0.662843,-0.961796,-0.088142,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044963
27.70,TRACK_WP_5,-1.770903,-0.306764,1.336280,-0.662843,-0.961796,-0.088140,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044962
27.72,TRACK_WP_5,-1.777532,-0.316382,1.335399,-0.662843,-0.961796,-0.088138,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044960
27.74,TRACK_WP_5,-1.784160,-0.326000,1.334517,-0.662843,-0.961796,-0.088135,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044959
27.76,TRACK_WP_5,-1.790789,-0.335618,1.333636,-0.662843,-0.961796,-0.088133,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044958
27.78,TRACK_WP_5,-1.797417,-0.345236,1.332755,-0.662843,-0.961796,-0.088131,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044957
27.80,TRACK_WP_5,-1.804046,-0.354854,1.331873,-0.662843,-0.961796,-0.088129,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492650,-0.044956
27.82,TRACK_WP_5,-1.810674,-0.364472,1.330992,-0.662844,-0.961797,-0.088126,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044954
27.84,TRACK_WP_5,-1.817302,-0.374090,1.330111,-0.662844,-0.961797,-0.088124,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044953
27.86,TRACK_WP_5,-1.823931,-0.383708,1.329230,-0.662844,-0.961797,-0.088122,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044952
27.88,TRACK_WP_5,-1.830559,-0.393326,1.328348,-0.662844,-0.961797,-0.088119,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044951
27.90,TRACK_WP_5,-1.837188,-0.402944,1.327467,-0.662844,-0.961797,-0.088117,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044949
27.92,TRACK_WP_5,-1.843816,-0.412562,1.326586,-0.662844,-0.961797,-0.088115,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044948
27.94,TRACK_WP_5,-1.850445,-0.422180,1.325705,-0.662844,-0.961797,-0.088112,1.171401,-2.800000,-1.800000,1.200000,-0.339521,-0.492651,-0.044947
27.96,TIMEOUT_WP_5,-1.857073,-0.431798,1.324824,-0.662844,-0.961798,-0.088110,1.171401,-2.800000,-1.800000,1.200000,0.000000,0.000000,0.000000
27.96,TRACK_WP_6,-1.857073,-0.431798,1.324824,-0.662844,-0.961798,-0.088110,1.171401,0.600000,0.000000,0.800000,0.578286,0.101626,-0.123520
27.98,TRACK_WP_6,-1.863702,-0.441417,1.323982,-0.662431,-0.961577,-0.035179,1.168197,0.600000,0.000000,0.800000,0.578064,0.103571,-0.122943
28.00,TRACK_WP_6,-1.870322,-0.451028,1.323729,-0.661224,-0.960153,-0.007836,1.165836,0.600000,0.000000,0.800000,0.577810,0.105496,-0.122501
28.02,TRACK_WP_6,-1.876915,-0.460606,1.323757,-0.656593,-0.954564,0.011496,1.158637,0.600000,0.000000,0.800000,0.577539,0.107399,-0.122124
28.04,TRACK_WP_6,-1.883433,-0.470096,1.323947,-0.646107,-0.942508,0.023338,1.142943,0.600000,0.000000,0.800000,0.577259,0.109271,-0.121788
28.06,TRACK_WP_6,-1.889807,-0.479426,1.324220,-0.626809,-0.921745,0.031038,1.115108,0.600000,0.000000,0.800000,0.576974,0.111100,-0.121480
28.08,TRACK_WP_6,-1.895926,-0.488493,1.324567,-0.587325,-0.882625,0.059395,1.061840,0.600000,0.000000,0.800000,0.576690,0.112868,-0.121202
28.10,TRACK_WP_6,-1.901559,-0.497095,1.325228,-0.529300,-0.829386,0.085949,0.987637,0.600000,0.000000,0.800000,0.576398,0.114538,-0.121021
28.12,TRACK_WP_6,-1.906501,-0.505085,1.326172,-0.451282,-0.762667,0.108188,0.892761,0.600000,0.000000,0.800000,0.576105,0.116091,-0.120938
28.14,TRACK_WP_6,-1.910567,-0.512349,1.327301,-0.358327,-0.688157,0.116753,0.784595,0.600000,0.000000,0.800000,0.575816,0.117511,-0.120940
28.16,TRACK_WP_6,-1.913642,-0.518844,1.328439,-0.255923,-0.611064,0.107309,0.671127,0.600000,0.000000,0.800000,0.575541,0.118798,-0.120995
28.18,TRACK_WP_6,-1.915665,-0.524572,1.329387,-0.150387,-0.536530,0.078167,0.562664,0.600000,0.000000,0.800000,0.575286,0.119960,-0.121061
28.20,TRACK_WP_6,-1.916638,-0.529583,1.329949,-0.047415,-0.468456,0.030478,0.471834,0.600000,0.000000,0.800000,0.575059,0.121011,-0.121095
28.22,TRACK_WP_6,-1.916612,-0.533955,1.329953,0.048857,-0.408930,-0.032612,0.413127,0.600000,0.000000,0.800000,0.574864,0.121970,-0.121056
28.24,TRACK_WP_6,-1.915666,-0.537777,1.329265,0.136513,-0.358075,-0.106992,0.397871,0.600000,0.000000,0.800000,0.574706,0.122856,-0.120911
28.26,TRACK_WP_6,-1.913887,-0.541128,1.327794,0.216247,-0.314259,-0.188450,0.425482,0.600000,0.000000,0.800000,0.574587,0.123683,-0.120635
28.28,TRACK_WP_6,-1.911341,-0.544067,1.325488,0.291234,-0.274590,-0.273159,0.484595,0.600000,0.000000,0.800000,0.574506,0.124463,-0.120213
28.30,TRACK_WP_6,-1.908058,-0.546620,1.322332,0.365617,-0.235870,-0.357672,0.563240,0.600000,0.000000,0.800000,0.574466,0.125202,-0.119639
28.32,TRACK_WP_6,-1.904026,-0.548783,1.318345,0.443111,-0.195224,-0.438388,0.653180,0.600000,0.000000,0.800000,0.574463,0.125899,-0.118917
28.34,TRACK_WP_6,-1.899198,-0.550523,1.313585,0.526606,-0.150220,-0.510815,0.748873,0.600000,0.000000,0.800000,0.574497,0.126550,-0.118059
28.36,TRACK_WP_6,-1.893521,-0.551796,1.308155,0.612368,-0.102159,-0.571596,0.843892,0.600000,0.000000,0.800000,0.574564,0.127146,-0.117090
28.38,TRACK_WP_6,-1.886991,-0.552582,1.302183,0.696701,-0.052885,-0.618148,0.932897,0.600000,0.000000,0.800000,0.574659,0.127683,-0.116037
28.40,TRACK_WP_6,-1.879634,-0.552876,1.295819,0.776798,-0.004259,-0.649341,1.012461,0.600000,0.000000,0.800000,0.574776,0.128156,-0.114930
28.42,TRACK_WP_6,-1.871501,-0.552690,1.289222,0.850799,0.042244,-0.665283,1.080853,0.600000,0.000000,0.800000,0.574909,0.128564,-0.113801
28.44,TRACK_WP_6,-1.862661,-0.552052,1.282539,0.917329,0.085494,-0.667144,1.137490,0.600000,0.000000,0.800000,0.575053,0.128909,-0.112677
28.46,TRACK_WP_6,-1.853194,-0.551001,1.275902,0.975339,0.124636,-0.657144,1.182649,0.600000,0.000000,0.800000,0.575202,0.129194,-0.111585
28.48,TRACK_WP_6,-1.843190,-0.549579,1.269413,1.024284,0.159125,-0.638173,1.217269,0.600000,0.000000,0.800000,0.575352,0.129422,-0.110543
28.50,TRACK_WP_6,-1.832741,-0.547836,1.263150,1.064263,0.188764,-0.613150,1.242675,0.600000,0.000000,0.800000,0.575500,0.129598,-0.109565
28.52,TRACK_WP_6,-1.821934,-0.545820,1.257158,1.095915,0.213636,-0.584577,1.260317,0.600000,0.000000,0.800000,0.575642,0.129730,-0.108657
28.54,TRACK_WP_6,-1.810847,-0.543578,1.251463,1.120189,0.234003,-0.554406,1.271592,0.600000,0.000000,0.800000,0.575778,0.129822,-0.107822
28.56,TRACK_WP_6,-1.799551,-0.541154,1.246073,1.138160,0.250232,-0.524056,1.277755,0.600000,0.000000,0.800000,0.575907,0.129880,-0.107060
28.58,TRACK_WP_6,-1.788101,-0.538586,1.240984,1.150885,0.262749,-0.494507,1.279887,0.600000,0.000000,0.800000,0.576028,0.129911,-0.106369
28.60,TRACK_WP_6,-1.776547,-0.535909,1.236184,1.159340,0.272007,-0.466395,1.278899,0.600000,0.000000,0.800000,0.576142,0.129919,-0.105743
28.62,TRACK_WP_6,-1.764925,-0.533154,1.231657,1.164383,0.278463,-0.440101,1.275546,0.600000,0.000000,0.800000,0.576247,0.129910,-0.105179
28.64,TRACK_WP_6,-1.753268,-0.530347,1.227382,1.166753,0.282570,-0.415815,1.270457,0.600000,0.000000,0.800000,0.576344,0.129889,-0.104671
28.66,TRACK_WP_6,-1.741597,-0.527509,1.223340,1.167076,0.284752,-0.393598,1.264148,0.600000,0.000000,0.800000,0.576434,0.129858,-0.104214
28.68,TRACK_WP_6,-1.729931,-0.524657,1.219510,1.165875,0.285402,-0.373420,1.257044,0.600000,0.000000,0.800000,0.576517,0.129821,-0.103803
28.70,TRACK_WP_6,-1.718283,-0.521805,1.215872,1.163582,0.284868,-0.355192,1.249494,0.600000,0.000000,0.800000,0.576592,0.129781,-0.103434
28.72,TRACK_WP_6,-1.706662,-0.518963,1.212406,1.160554,0.283456,-0.338786,1.241776,0.600000,0.000000,0.800000,0.576661,0.129740,-0.103101
28.74,TRACK_WP_6,-1.695073,-0.516138,1.209096,1.157077,0.281425,-0.324058,1.234115,0.600000,0.000000,0.800000,0.576724,0.129699,-0.102801
28.76,TRACK_WP_6,-1.683521,-0.513336,1.205925,1.153381,0.278988,-0.310857,1.226684,0.600000,0.000000,0.800000,0.576781,0.129660,-0.102530
28.78,TRACK_WP_6,-1.672006,-0.510559,1.202879,1.149644,0.276322,-0.299032,1.219612,0.600000,0.000000,0.800000,0.576832,0.129624,-0.102286
28.80,TRACK_WP_6,-1.660528,-0.507810,1.199945,1.146002,0.273564,-0.288443,1.212995,0.600000,0.000000,0.800000,0.576879,0.129591,-0.102064
28.82,TRACK_WP_6,-1.649085,-0.505088,1.197111,1.142554,0.270821,-0.278957,1.206893,0.600000,0.000000,0.800000,0.576921,0.129562,-0.101864
28.84,TRACK_WP_6,-1.637676,-0.502393,1.194366,1.139369,0.268174,-0.270457,1.201344,0.600000,0.000000,0.800000,0.576958,0.129536,-0.101683
28.86,TRACK_WP_6,-1.626297,-0.499724,1.191702,1.136490,0.265682,-0.262836,1.196361,0.600000,0.000000,0.800000,0.576992,0.129514,-0.101518
28.88,TRACK_WP_6,-1.614945,-0.497079,1.189109,1.133942,0.263382,-0.255999,1.191944,0.600000,0.000000,0.800000,0.577023,0.129496,-0.101368
28.90,TRACK_WP_6,-1.603617,-0.494456,1.186582,1.131729,0.261300,-0.249863,1.188074,0.600000,0.000000,0.800000,0.577050,0.129481,-0.101232
28.92,TRACK_WP_6,-1.592309,-0.491852,1.184112,1.129848,0.259447,-0.244354,1.184727,0.600000,0.000000,0.800000,0.577074,0.129469,-0.101109
28.94,TRACK_WP_6,-1.581019,-0.489266,1.181695,1.128282,0.257826,-0.239408,1.181867,0.600000,0.000000,0.800000,0.577096,0.129459,-0.100996
28.96,TRACK_WP_6,-1.569743,-0.486695,1.179324,1.127010,0.256430,-0.234965,1.179456,0.600000,0.000000,0.800000,0.577116,0.129453,-0.100894
