time_s,phase,x,y,z,vx,vy,vz,speed,wp_x,wp_y,wp_z,v_cmd_x,v_cmd_y,v_cmd_z
9.93,HOVER_WP_9,0.762922,1.275118,1.215326,1.740833,0.023917,0.061355,1.742078,0.841035,1.276872,1.214810,0.000000,0.000000,0.000000
9.94,TRACK_WP_10,0.779893,1.275361,1.216095,1.646550,0.024586,0.096875,1.649580,0.929270,0.746278,1.278164,0.567635,-2.010517,0.235862
9.95,TRACK_WP_10,0.795951,1.275607,1.217053,1.543569,0.023721,0.117597,1.548224,0.929270,0.746278,1.278164,0.506614,-2.011453,0.232222
9.96,TRACK_WP_10,0.811086,1.275841,1.218027,1.480055,0.022747,0.079103,1.482342,0.929270,0.746278,1.278164,0.449099,-2.012339,0.228518
9.97,TRACK_WP_10,0.825588,1.276059,1.218574,1.419200,0.020461,0.030132,1.419667,0.929270,0.746278,1.278164,0.393995,-2.013167,0.226441
9.98,TRACK_WP_10,0.839452,1.276240,1.218631,1.342051,0.014200,-0.010372,1.342166,0.929270,0.746278,1.278164,0.341310,-2.013857,0.226224
9.99,TRACK_WP_10,0.852488,1.276334,1.218322,1.251741,0.001431,-0.041341,1.252424,0.929270,0.746278,1.278164,0.291773,-2.014213,0.227400
10.00,TRACK_WP_10,0.864549,1.276256,1.217767,1.148142,-0.021423,-0.058941,1.149854,0.929270,0.746278,1.278164,0.245940,-2.013918,0.229506
10.01,TRACK_WP_10,0.875509,1.275886,1.217117,1.033520,-0.058478,-0.060967,1.036967,0.929270,0.746278,1.278164,0.204293,-2.012509,0.231977
10.02,TRACK_WP_10,0.885281,1.275062,1.216526,0.914469,-0.112365,-0.049366,0.922668,0.929270,0.746278,1.278164,0.167158,-2.009378,0.234224
10.03,TRACK_WP_10,0.893856,1.273606,1.216114,0.797222,-0.184434,-0.027493,0.818739,0.929270,0.746278,1.278164,0.134576,-2.003848,0.235788
10.04,TRACK_WP_10,0.901281,1.271337,1.215959,0.687671,-0.273764,-0.001260,0.740161,0.929270,0.746278,1.278164,0.106358,-1.995226,0.236378
10.05,TRACK_WP_10,0.907665,1.268098,1.216063,0.591286,-0.375768,0.020706,0.700892,0.929270,0.746278,1.278164,0.082102,-1.982916,0.235984
10.06,TRACK_WP_10,0.913149,1.263785,1.216350,0.508123,-0.487326,0.034442,0.704884,0.929270,0.746278,1.278164,0.061261,-1.966526,0.234893
10.07,TRACK_WP_10,0.917860,1.258322,1.216725,0.436286,-0.604834,0.038047,0.746738,0.929270,0.746278,1.278164,0.043360,-1.945766,0.233467
10.08,TRACK_WP_10,0.921898,1.251668,1.217085,0.373107,-0.724574,0.031371,0.815598,0.929270,0.746278,1.278164,0.028017,-1.920482,0.232100
10.09,TRACK_WP_10,0.925336,1.243822,1.217330,0.316469,-0.841965,0.014993,0.899602,0.929270,0.746278,1.278164,0.014949,-1.890668,0.231168
10.10,TRACK_WP_10,0.928232,1.234825,1.217374,0.264227,-0.954523,-0.008530,0.990456,0.929270,0.746278,1.278164,0.003945,-1.856480,0.231003
10.11,TRACK_WP_10,0.930622,1.224732,1.217159,0.214752,-1.061611,-0.035812,1.083706,0.929270,0.746278,1.278164,-0.005135,-1.818126,0.231819
10.12,TRACK_WP_10,0.932527,1.213596,1.216666,0.166997,-1.163840,-0.063261,1.177461,0.929270,0.746278,1.278164,-0.012374,-1.775810,0.233693
10.13,TRACK_WP_10,0.933962,1.201461,1.215909,0.120433,-1.262362,-0.087342,1.271099,0.929270,0.746278,1.278164,-0.017829,-1.729698,0.236566
10.14,TRACK_WP_10,0.934939,1.188359,1.214941,0.075053,-1.358226,-0.104675,1.364320,0.929270,0.746278,1.278164,-0.021541,-1.679907,0.240247
10.15,TRACK_WP_10,0.935472,1.174311,1.213843,0.031403,-1.451886,-0.112136,1.456549,0.929270,0.746278,1.278164,-0.023565,-1.626526,0.244420
10.16,TRACK_WP_10,0.935583,1.159344,1.212725,-0.008997,-1.541939,-0.108176,1.545755,0.929270,0.746278,1.278164,-0.023987,-1.569651,0.248669
10.17,TRACK_WP_10,0.935315,1.143506,1.211700,-0.043948,-1.625070,-0.094041,1.628382,0.929270,0.746278,1.278164,-0.022968,-1.509468,0.252561
10.18,TRACK_WP_10,0.934729,1.126879,1.210864,-0.072297,-1.699323,-0.070910,1.702337,0.929270,0.746278,1.278164,-0.020742,-1.446286,0.255738
10.19,TRACK_WP_10,0.933893,1.109558,1.210299,-0.093791,-1.763697,-0.040491,1.766653,0.929270,0.746278,1.278164,-0.017568,-1.380463,0.257886
10.20,TRACK_WP_10,0.932876,1.091641,1.210068,-0.108769,-1.817979,-0.004821,1.821236,0.929270,0.746278,1.278164,-0.013700,-1.312382,0.258764
10.21,TRACK_WP_10,0.931738,1.073231,1.210213,-0.117916,-1.862540,0.033927,1.866578,0.929270,0.746278,1.278164,-0.009376,-1.242421,0.258213
10.22,TRACK_WP_10,0.930534,1.054420,1.210754,-0.122081,-1.898169,0.073685,1.903518,0.929270,0.746278,1.278164,-0.004802,-1.170938,0.256158
10.23,TRACK_WP_10,0.929310,1.035292,1.211691,-0.122158,-1.925896,0.112695,1.933054,0.929270,0.746278,1.278164,-0.000150,-1.098255,0.252598
10.24,TRACK_WP_10,0.928102,1.015923,1.213009,-0.118990,-1.946844,0.149616,1.956207,0.929270,0.746278,1.278164,0.004440,-1.024650,0.247587
10.25,TRACK_WP_10,0.926939,0.996373,1.214683,-0.113322,-1.962121,0.183518,1.973940,0.929270,0.746278,1.278164,0.008860,-0.950361,0.241225
10.26,TRACK_WP_10,0.925842,0.976695,1.216677,-0.105811,-1.972623,0.213262,1.986937,0.929270,0.746278,1.278164,0.013027,-0.875584,0.233650
10.27,TRACK_WP_10,0.924828,0.956934,1.218943,-0.096985,-1.978749,0.238438,1.995421,0.929270,0.746278,1.278164,0.016883,-0.800492,0.225039
10.28,TRACK_WP_10,0.923906,0.937136,1.221437,-0.087289,-1.979907,0.258809,1.998658,0.929270,0.746278,1.278164,0.020385,-0.725259,0.215562
10.29,TRACK_WP_10,0.923085,0.917356,1.224116,-0.076975,-1.974793,0.275603,1.995417,0.929270,0.746278,1.278164,0.023506,-0.650098,0.205382
10.30,TRACK_WP_10,0.922369,0.897667,1.226951,-0.066122,-1.961644,0.290885,1.984195,0.929270,0.746278,1.278164,0.026225,-0.575279,0.194608
10.31,TRACK_WP_10,0.921764,0.878157,1.229934,-0.054759,-1.938481,0.306367,1.963305,0.929270,0.746278,1.278164,0.028525,-0.501140,0.183272
10.32,TRACK_WP_10,0.921274,0.858935,1.233073,-0.042954,-1.903439,0.322844,1.931102,0.929270,0.746278,1.278164,0.030385,-0.428096,0.171347
10.33,TRACK_WP_10,0.920904,0.840127,1.236378,-0.030848,-1.855069,0.340205,1.886259,0.929270,0.746278,1.278164,0.031792,-0.356626,0.158787
10.34,REACH_WP_10,0.920656,0.821871,1.239857,-0.018660,-1.792594,0.357576,1.828005,0.929270,0.746278,1.278164,0.000000,0.000000,0.000000
10.34,HOVER_WP_10,0.920656,0.821871,1.239857,-0.018660,-1.792594,0.357576,1.828005,0.929270,0.746278,1.278164,0.000000,0.000000,0.000000
10.35,HOVER_WP_10,0.920528,0.804311,1.243506,-0.006450,-1.714024,0.375882,1.754767,0.929270,0.746278,1.278164,0.000000,0.000000,0.000000
